id_legislatura,id_diputado,nombre,fecha,page,pdffile
10,309,"Bolarín Sánchez,María Dolores",20111207,3,data/pdf/10_309_20111207-page3.pdf
10,309,"Bolarín Sánchez,María Dolores",20111207,4,data/pdf/10_309_20111207-page4.pdf
10,309,"Bolarín Sánchez,María Dolores",20111207,5,data/pdf/10_309_20111207-page5.pdf
10,120,"Bonilla Domínguez,María Jesús",20111220,1,data/pdf/10_120_20111220-page1.pdf
10,120,"Bonilla Domínguez,María Jesús",20111220,2,data/pdf/10_120_20111220-page2.pdf
10,120,"Bonilla Domínguez,María Jesús",20111220,3,data/pdf/10_120_20111220-page3.pdf
10,120,"Bonilla Domínguez,María Jesús",20111220,4,data/pdf/10_120_20111220-page4.pdf
10,120,"Bonilla Domínguez,María Jesús",20111220,5,data/pdf/10_120_20111220-page5.pdf
10,296,"Bosch i Pascual,Alfred",20111213,1,data/pdf/10_296_20111213-page1.pdf
10,296,"Bosch i Pascual,Alfred",20111213,2,data/pdf/10_296_20111213-page2.pdf
10,296,"Bosch i Pascual,Alfred",20111213,3,data/pdf/10_296_20111213-page3.pdf
10,296,"Bosch i Pascual,Alfred",20111213,4,data/pdf/10_296_20111213-page4.pdf
10,296,"Bosch i Pascual,Alfred",20111213,5,data/pdf/10_296_20111213-page5.pdf
10,86,"Bravo Ibáñez,Mª Concepción",20120209,1,data/pdf/10_86_20120209-page1.pdf
10,86,"Bravo Ibáñez,Mª Concepción",20120209,2,data/pdf/10_86_20120209-page2.pdf
10,86,"Bravo Ibáñez,Mª Concepción",20120209,3,data/pdf/10_86_20120209-page3.pdf
10,86,"Bravo Ibáñez,Mª Concepción",20120209,4,data/pdf/10_86_20120209-page4.pdf
10,86,"Bravo Ibáñez,Mª Concepción",20120209,5,data/pdf/10_86_20120209-page5.pdf
10,92,"Buyolo García,Federico",20111129,1,data/pdf/10_92_20111129-page1.pdf
10,92,"Buyolo García,Federico",20111129,2,data/pdf/10_92_20111129-page2.pdf
10,92,"Buyolo García,Federico",20111129,3,data/pdf/10_92_20111129-page3.pdf
10,92,"Buyolo García,Federico",20111129,4,data/pdf/10_92_20111129-page4.pdf
10,92,"Buyolo García,Federico",20111129,5,data/pdf/10_92_20111129-page5.pdf
10,92,"Buyolo García,Federico",20121129,1,data/pdf/10_92_20121129-page1.pdf
10,92,"Buyolo García,Federico",20121129,2,data/pdf/10_92_20121129-page2.pdf
10,92,"Buyolo García,Federico",20121129,3,data/pdf/10_92_20121129-page3.pdf
10,92,"Buyolo García,Federico",20121129,4,data/pdf/10_92_20121129-page4.pdf
10,92,"Buyolo García,Federico",20121129,5,data/pdf/10_92_20121129-page5.pdf
10,105,"Cabello de Alba Hernández,Federico",20120111,1,data/pdf/10_105_20120111-page1.pdf
10,105,"Cabello de Alba Hernández,Federico",20120111,2,data/pdf/10_105_20120111-page2.pdf
10,105,"Cabello de Alba Hernández,Federico",20120111,3,data/pdf/10_105_20120111-page3.pdf
10,105,"Cabello de Alba Hernández,Federico",20120111,4,data/pdf/10_105_20120111-page4.pdf
10,105,"Cabello de Alba Hernández,Federico",20120111,5,data/pdf/10_105_20120111-page5.pdf
10,137,"Cabezón Ruiz,Soledad",20111130,1,data/pdf/10_137_20111130-page1.pdf
10,137,"Cabezón Ruiz,Soledad",20111130,2,data/pdf/10_137_20111130-page2.pdf
10,137,"Cabezón Ruiz,Soledad",20111130,3,data/pdf/10_137_20111130-page3.pdf
10,137,"Cabezón Ruiz,Soledad",20111130,4,data/pdf/10_137_20111130-page4.pdf
10,137,"Cabezón Ruiz,Soledad",20111130,5,data/pdf/10_137_20111130-page5.pdf
10,176,"Cabrera García,Francisco Domingo",20111201,1,data/pdf/10_176_20111201-page1.pdf
10,176,"Cabrera García,Francisco Domingo",20111201,2,data/pdf/10_176_20111201-page2.pdf
10,176,"Cabrera García,Francisco Domingo",20111201,3,data/pdf/10_176_20111201-page3.pdf
10,176,"Cabrera García,Francisco Domingo",20111201,4,data/pdf/10_176_20111201-page4.pdf
10,176,"Cabrera García,Francisco Domingo",20111201,5,data/pdf/10_176_20111201-page5.pdf
10,8,"Caicedo Bernabé,Jesús",20120111,1,data/pdf/10_8_20120111-page1.pdf
10,8,"Caicedo Bernabé,Jesús",20120111,2,data/pdf/10_8_20120111-page2.pdf
10,8,"Caicedo Bernabé,Jesús",20120111,3,data/pdf/10_8_20120111-page3.pdf
10,8,"Caicedo Bernabé,Jesús",20120111,4,data/pdf/10_8_20120111-page4.pdf
10,8,"Caicedo Bernabé,Jesús",20120111,5,data/pdf/10_8_20120111-page5.pdf
10,79,"Caldera Sánchez-Capitán,Jesús",20111129,1,data/pdf/10_79_20111129-page1.pdf
10,79,"Caldera Sánchez-Capitán,Jesús",20111129,2,data/pdf/10_79_20111129-page2.pdf
10,79,"Caldera Sánchez-Capitán,Jesús",20111129,3,data/pdf/10_79_20111129-page3.pdf
10,79,"Caldera Sánchez-Capitán,Jesús",20111129,4,data/pdf/10_79_20111129-page4.pdf
10,79,"Caldera Sánchez-Capitán,Jesús",20111129,5,data/pdf/10_79_20111129-page5.pdf
10,299,"Camacho Vizcaíno,Antonio",20111205,1,data/pdf/10_299_20111205-page1.pdf
10,299,"Camacho Vizcaíno,Antonio",20111205,2,data/pdf/10_299_20111205-page2.pdf
10,299,"Camacho Vizcaíno,Antonio",20111205,3,data/pdf/10_299_20111205-page3.pdf
10,299,"Camacho Vizcaíno,Antonio",20111205,4,data/pdf/10_299_20111205-page4.pdf
10,299,"Camacho Vizcaíno,Antonio",20111205,5,data/pdf/10_299_20111205-page5.pdf
10,287,"Camarero Benítez,Susana",20111205,1,data/pdf/10_287_20111205-page1.pdf
10,287,"Camarero Benítez,Susana",20111205,2,data/pdf/10_287_20111205-page2.pdf
10,287,"Camarero Benítez,Susana",20111205,3,data/pdf/10_287_20111205-page3.pdf
10,287,"Camarero Benítez,Susana",20111205,4,data/pdf/10_287_20111205-page4.pdf
10,287,"Camarero Benítez,Susana",20111205,5,data/pdf/10_287_20111205-page5.pdf
10,222,"Campos Arteseros,Herick Manuel",20111202,1,data/pdf/10_222_20111202-page1.pdf
10,222,"Campos Arteseros,Herick Manuel",20111202,2,data/pdf/10_222_20111202-page2.pdf
10,222,"Campos Arteseros,Herick Manuel",20111202,3,data/pdf/10_222_20111202-page3.pdf
10,222,"Campos Arteseros,Herick Manuel",20111202,4,data/pdf/10_222_20111202-page4.pdf
10,222,"Campos Arteseros,Herick Manuel",20111202,5,data/pdf/10_222_20111202-page5.pdf
10,315,"Camps Devesa,Gerardo",20111207,1,data/pdf/10_315_20111207-page1.pdf
10,315,"Camps Devesa,Gerardo",20111207,2,data/pdf/10_315_20111207-page2.pdf
10,315,"Camps Devesa,Gerardo",20111207,3,data/pdf/10_315_20111207-page3.pdf
10,315,"Camps Devesa,Gerardo",20111207,4,data/pdf/10_315_20111207-page4.pdf
10,315,"Camps Devesa,Gerardo",20111207,5,data/pdf/10_315_20111207-page5.pdf
10,219,"Campuzano i Canadés,Carles",20111201,1,data/pdf/10_219_20111201-page1.pdf
10,219,"Campuzano i Canadés,Carles",20111201,2,data/pdf/10_219_20111201-page2.pdf
10,219,"Campuzano i Canadés,Carles",20111201,3,data/pdf/10_219_20111201-page3.pdf
10,219,"Campuzano i Canadés,Carles",20111201,4,data/pdf/10_219_20111201-page4.pdf
10,219,"Campuzano i Canadés,Carles",20111201,5,data/pdf/10_219_20111201-page5.pdf
10,56,"Candón Adán,Alfonso",20111212,1,data/pdf/10_56_20111212-page1.pdf
10,56,"Candón Adán,Alfonso",20111212,2,data/pdf/10_56_20111212-page2.pdf
10,56,"Candón Adán,Alfonso",20111212,3,data/pdf/10_56_20111212-page3.pdf
10,56,"Candón Adán,Alfonso",20111212,4,data/pdf/10_56_20111212-page4.pdf
10,56,"Candón Adán,Alfonso",20111212,5,data/pdf/10_56_20111212-page5.pdf
10,56,"Candón Adán,Alfonso",20120221,1,data/pdf/10_56_20120221-page1.pdf
10,56,"Candón Adán,Alfonso",20120221,2,data/pdf/10_56_20120221-page2.pdf
10,56,"Candón Adán,Alfonso",20120221,3,data/pdf/10_56_20120221-page3.pdf
10,56,"Candón Adán,Alfonso",20120221,4,data/pdf/10_56_20120221-page4.pdf
10,56,"Candón Adán,Alfonso",20120221,5,data/pdf/10_56_20120221-page5.pdf
10,383,"Canongia Gerona,Joan",20130910,1,data/pdf/10_383_20130910-page1.pdf
10,383,"Canongia Gerona,Joan",20130910,2,data/pdf/10_383_20130910-page2.pdf
10,383,"Canongia Gerona,Joan",20130910,3,data/pdf/10_383_20130910-page3.pdf
10,383,"Canongia Gerona,Joan",20130910,4,data/pdf/10_383_20130910-page4.pdf
10,383,"Canongia Gerona,Joan",20130910,5,data/pdf/10_383_20130910-page5.pdf
10,282,"Cantó García del Moral,Antonio",20111213,1,data/pdf/10_282_20111213-page1.pdf
10,282,"Cantó García del Moral,Antonio",20111213,2,data/pdf/10_282_20111213-page2.pdf
10,282,"Cantó García del Moral,Antonio",20111213,3,data/pdf/10_282_20111213-page3.pdf
10,282,"Cantó García del Moral,Antonio",20111213,4,data/pdf/10_282_20111213-page4.pdf
10,282,"Cantó García del Moral,Antonio",20111213,5,data/pdf/10_282_20111213-page5.pdf
10,266,"Carcedo Roces,María Luisa",20111205,1,data/pdf/10_266_20111205-page1.pdf
10,266,"Carcedo Roces,María Luisa",20111205,2,data/pdf/10_266_20111205-page2.pdf
10,266,"Carcedo Roces,María Luisa",20111205,3,data/pdf/10_266_20111205-page3.pdf
10,266,"Carcedo Roces,María Luisa",20111205,4,data/pdf/10_266_20111205-page4.pdf
10,266,"Carcedo Roces,María Luisa",20111205,5,data/pdf/10_266_20111205-page5.pdf
10,266,"Carcedo Roces,María Luisa",20130516,1,data/pdf/10_266_20130516-page1.pdf
10,266,"Carcedo Roces,María Luisa",20130516,2,data/pdf/10_266_20130516-page2.pdf
10,266,"Carcedo Roces,María Luisa",20130516,3,data/pdf/10_266_20130516-page3.pdf
10,266,"Carcedo Roces,María Luisa",20130516,4,data/pdf/10_266_20130516-page4.pdf
10,266,"Carcedo Roces,María Luisa",20130516,5,data/pdf/10_266_20130516-page5.pdf
10,266,"Carcedo Roces,María Luisa",20130528,1,data/pdf/10_266_20130528-page1.pdf
10,266,"Carcedo Roces,María Luisa",20130528,2,data/pdf/10_266_20130528-page2.pdf
10,266,"Carcedo Roces,María Luisa",20130528,3,data/pdf/10_266_20130528-page3.pdf
10,266,"Carcedo Roces,María Luisa",20130528,4,data/pdf/10_266_20130528-page4.pdf
10,266,"Carcedo Roces,María Luisa",20130528,5,data/pdf/10_266_20130528-page5.pdf
10,249,"Carreño Fernández,María Ascensión",20120321,1,data/pdf/10_249_20120321-page1.pdf
10,249,"Carreño Fernández,María Ascensión",20120321,2,data/pdf/10_249_20120321-page2.pdf
10,249,"Carreño Fernández,María Ascensión",20120321,3,data/pdf/10_249_20120321-page3.pdf
10,249,"Carreño Fernández,María Ascensión",20120321,4,data/pdf/10_249_20120321-page4.pdf
10,249,"Carreño Fernández,María Ascensión",20120321,5,data/pdf/10_249_20120321-page5.pdf
10,7,"Casado Blanco,Pablo",20120214,1,data/pdf/10_7_20120214-page1.pdf
10,7,"Casado Blanco,Pablo",20120214,2,data/pdf/10_7_20120214-page2.pdf
10,7,"Casado Blanco,Pablo",20120214,3,data/pdf/10_7_20120214-page3.pdf
10,7,"Casado Blanco,Pablo",20120214,4,data/pdf/10_7_20120214-page4.pdf
10,7,"Casado Blanco,Pablo",20120214,5,data/pdf/10_7_20120214-page5.pdf
10,213,"Castellano Ramón,Helena",20111201,1,data/pdf/10_213_20111201-page1.pdf
10,213,"Castellano Ramón,Helena",20111201,2,data/pdf/10_213_20111201-page2.pdf
10,213,"Castellano Ramón,Helena",20111201,3,data/pdf/10_213_20111201-page3.pdf
10,213,"Castellano Ramón,Helena",20111201,4,data/pdf/10_213_20111201-page4.pdf
10,213,"Castellano Ramón,Helena",20111201,5,data/pdf/10_213_20111201-page5.pdf
10,256,"Castillo Calvín,José Miguel",20111202,1,data/pdf/10_256_20111202-page1.pdf
10,256,"Castillo Calvín,José Miguel",20111202,2,data/pdf/10_256_20111202-page2.pdf
10,256,"Castillo Calvín,José Miguel",20111202,3,data/pdf/10_256_20111202-page3.pdf
10,256,"Castillo Calvín,José Miguel",20111202,4,data/pdf/10_256_20111202-page4.pdf
10,256,"Castillo Calvín,José Miguel",20111202,5,data/pdf/10_256_20111202-page5.pdf
10,23,"Centella Gómez,José Luis",20111227,1,data/pdf/10_23_20111227-page1.pdf
10,23,"Centella Gómez,José Luis",20111227,2,data/pdf/10_23_20111227-page2.pdf
10,23,"Centella Gómez,José Luis",20111227,3,data/pdf/10_23_20111227-page3.pdf
10,23,"Centella Gómez,José Luis",20111227,4,data/pdf/10_23_20111227-page4.pdf
10,23,"Centella Gómez,José Luis",20111227,5,data/pdf/10_23_20111227-page5.pdf
10,252,"Chaves González,Manuel María",20111202,1,data/pdf/10_252_20111202-page1.pdf
10,252,"Chaves González,Manuel María",20111202,2,data/pdf/10_252_20111202-page2.pdf
10,252,"Chaves González,Manuel María",20111202,3,data/pdf/10_252_20111202-page3.pdf
10,252,"Chaves González,Manuel María",20111202,4,data/pdf/10_252_20111202-page4.pdf
10,252,"Chaves González,Manuel María",20111202,5,data/pdf/10_252_20111202-page5.pdf
10,236,"Cid Muñoz,Margarita del Carmen del",20111202,1,data/pdf/10_236_20111202-page1.pdf
10,236,"Cid Muñoz,Margarita del Carmen del",20111202,2,data/pdf/10_236_20111202-page2.pdf
10,236,"Cid Muñoz,Margarita del Carmen del",20111202,3,data/pdf/10_236_20111202-page3.pdf
10,236,"Cid Muñoz,Margarita del Carmen del",20111202,4,data/pdf/10_236_20111202-page4.pdf
10,236,"Cid Muñoz,Margarita del Carmen del",20111202,5,data/pdf/10_236_20111202-page5.pdf
10,329,"Císcar Casabán,Ciprià",20111209,1,data/pdf/10_329_20111209-page1.pdf
10,329,"Císcar Casabán,Ciprià",20111209,2,data/pdf/10_329_20111209-page2.pdf
10,329,"Císcar Casabán,Ciprià",20111209,3,data/pdf/10_329_20111209-page3.pdf
10,329,"Císcar Casabán,Ciprià",20111209,4,data/pdf/10_329_20111209-page4.pdf
10,329,"Císcar Casabán,Ciprià",20111209,5,data/pdf/10_329_20111209-page5.pdf
10,197,"Ciuró i Buldó,Lourdes",20111223,1,data/pdf/10_197_20111223-page1.pdf
10,197,"Ciuró i Buldó,Lourdes",20111223,2,data/pdf/10_197_20111223-page2.pdf
10,197,"Ciuró i Buldó,Lourdes",20111223,3,data/pdf/10_197_20111223-page3.pdf
10,197,"Ciuró i Buldó,Lourdes",20111223,4,data/pdf/10_197_20111223-page4.pdf
10,197,"Ciuró i Buldó,Lourdes",20111223,5,data/pdf/10_197_20111223-page5.pdf
10,362,"Cobaleda Hernández,María Teresa",20120327,1,data/pdf/10_362_20120327-page1.pdf
10,362,"Cobaleda Hernández,María Teresa",20120327,2,data/pdf/10_362_20120327-page2.pdf
10,362,"Cobaleda Hernández,María Teresa",20120327,3,data/pdf/10_362_20120327-page3.pdf
10,362,"Cobaleda Hernández,María Teresa",20120327,4,data/pdf/10_362_20120327-page4.pdf
10,362,"Cobaleda Hernández,María Teresa",20120327,5,data/pdf/10_362_20120327-page5.pdf
10,364,"Cobos Trallero,Sara",20120306,1,data/pdf/10_364_20120306-page1.pdf
10,364,"Cobos Trallero,Sara",20120306,2,data/pdf/10_364_20120306-page2.pdf
10,364,"Cobos Trallero,Sara",20120306,3,data/pdf/10_364_20120306-page3.pdf
10,364,"Cobos Trallero,Sara",20120306,4,data/pdf/10_364_20120306-page4.pdf
10,364,"Cobos Trallero,Sara",20120306,5,data/pdf/10_364_20120306-page5.pdf
10,283,"Collarte Rodríguez,Guillermo",20111222,1,data/pdf/10_283_20111222-page1.pdf
10,283,"Collarte Rodríguez,Guillermo",20111222,2,data/pdf/10_283_20111222-page2.pdf
10,283,"Collarte Rodríguez,Guillermo",20111222,3,data/pdf/10_283_20111222-page3.pdf
10,283,"Collarte Rodríguez,Guillermo",20111222,4,data/pdf/10_283_20111222-page4.pdf
10,283,"Collarte Rodríguez,Guillermo",20111222,5,data/pdf/10_283_20111222-page5.pdf
10,283,"Collarte Rodríguez,Guillermo",20121108,1,data/pdf/10_283_20121108-page1.pdf
10,283,"Collarte Rodríguez,Guillermo",20121108,2,data/pdf/10_283_20121108-page2.pdf
10,283,"Collarte Rodríguez,Guillermo",20121108,3,data/pdf/10_283_20121108-page3.pdf
10,283,"Collarte Rodríguez,Guillermo",20121108,4,data/pdf/10_283_20121108-page4.pdf
10,283,"Collarte Rodríguez,Guillermo",20121108,5,data/pdf/10_283_20121108-page5.pdf
10,63,"Conde Bajén,Agustín",20120531,1,data/pdf/10_63_20120531-page1.pdf
10,63,"Conde Bajén,Agustín",20120531,2,data/pdf/10_63_20120531-page2.pdf
10,63,"Conde Bajén,Agustín",20120531,3,data/pdf/10_63_20120531-page3.pdf
10,63,"Conde Bajén,Agustín",20120531,4,data/pdf/10_63_20120531-page4.pdf
10,63,"Conde Bajén,Agustín",20120531,5,data/pdf/10_63_20120531-page5.pdf
10,14,"Conde Martínez,Gema",20111219,1,data/pdf/10_14_20111219-page1.pdf
10,14,"Conde Martínez,Gema",20111219,2,data/pdf/10_14_20111219-page2.pdf
10,14,"Conde Martínez,Gema",20111219,3,data/pdf/10_14_20111219-page3.pdf
10,14,"Conde Martínez,Gema",20111219,4,data/pdf/10_14_20111219-page4.pdf
10,14,"Conde Martínez,Gema",20111219,5,data/pdf/10_14_20111219-page5.pdf
10,208,"Corcuera Plaza,Juan Carlos",20111201,1,data/pdf/10_208_20111201-page1.pdf
10,208,"Corcuera Plaza,Juan Carlos",20111201,2,data/pdf/10_208_20111201-page2.pdf
10,208,"Corcuera Plaza,Juan Carlos",20111201,3,data/pdf/10_208_20111201-page3.pdf
10,208,"Corcuera Plaza,Juan Carlos",20111201,4,data/pdf/10_208_20111201-page4.pdf
10,208,"Corcuera Plaza,Juan Carlos",20111201,5,data/pdf/10_208_20111201-page5.pdf
10,189,"Cortés Bureta,Pilar",20111201,1,data/pdf/10_189_20111201-page1.pdf
10,189,"Cortés Bureta,Pilar",20111201,2,data/pdf/10_189_20111201-page2.pdf
10,189,"Cortés Bureta,Pilar",20111201,3,data/pdf/10_189_20111201-page3.pdf
10,189,"Cortés Bureta,Pilar",20111201,4,data/pdf/10_189_20111201-page4.pdf
10,189,"Cortés Bureta,Pilar",20111201,5,data/pdf/10_189_20111201-page5.pdf
10,177,"Cortés Martín,Miguel Ángel",20111209,1,data/pdf/10_177_20111209-page1.pdf
10,177,"Cortés Martín,Miguel Ángel",20111209,2,data/pdf/10_177_20111209-page2.pdf
10,177,"Cortés Martín,Miguel Ángel",20111209,3,data/pdf/10_177_20111209-page3.pdf
10,177,"Cortés Martín,Miguel Ángel",20111209,4,data/pdf/10_177_20111209-page4.pdf
10,177,"Cortés Martín,Miguel Ángel",20111209,5,data/pdf/10_177_20111209-page5.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120118,1,data/pdf/10_157_20120118-page1.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120118,2,data/pdf/10_157_20120118-page2.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120118,3,data/pdf/10_157_20120118-page3.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120118,4,data/pdf/10_157_20120118-page4.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120118,5,data/pdf/10_157_20120118-page5.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120308,1,data/pdf/10_157_20120308-page1.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120308,2,data/pdf/10_157_20120308-page2.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120308,3,data/pdf/10_157_20120308-page3.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120308,4,data/pdf/10_157_20120308-page4.pdf
10,157,"Cortizo Nieto,Miguel Ángel",20120308,5,data/pdf/10_157_20120308-page5.pdf
10,202,"Coscubiela Conesa,Joan",20111201,1,data/pdf/10_202_20111201-page1.pdf
10,202,"Coscubiela Conesa,Joan",20111201,2,data/pdf/10_202_20111201-page2.pdf
10,202,"Coscubiela Conesa,Joan",20111201,3,data/pdf/10_202_20111201-page3.pdf
10,202,"Coscubiela Conesa,Joan",20111201,4,data/pdf/10_202_20111201-page4.pdf
10,202,"Coscubiela Conesa,Joan",20111201,5,data/pdf/10_202_20111201-page5.pdf
10,144,"Costa Palacios,María Angelina",20111130,1,data/pdf/10_144_20111130-page1.pdf
10,144,"Costa Palacios,María Angelina",20111130,2,data/pdf/10_144_20111130-page2.pdf
10,144,"Costa Palacios,María Angelina",20111130,3,data/pdf/10_144_20111130-page3.pdf
10,144,"Costa Palacios,María Angelina",20111130,4,data/pdf/10_144_20111130-page4.pdf
10,144,"Costa Palacios,María Angelina",20111130,5,data/pdf/10_144_20111130-page5.pdf
10,339,"Cuadra Lasarte,Sabino",20120112,1,data/pdf/10_339_20120112-page1.pdf
10,339,"Cuadra Lasarte,Sabino",20120112,2,data/pdf/10_339_20120112-page2.pdf
10,339,"Cuadra Lasarte,Sabino",20120112,3,data/pdf/10_339_20120112-page3.pdf
10,339,"Cuadra Lasarte,Sabino",20120112,4,data/pdf/10_339_20120112-page4.pdf
10,339,"Cuadra Lasarte,Sabino",20120112,5,data/pdf/10_339_20120112-page5.pdf
10,185,"Cunillera Mestres,Teresa",20111201,1,data/pdf/10_185_20111201-page1.pdf
10,185,"Cunillera Mestres,Teresa",20111201,2,data/pdf/10_185_20111201-page2.pdf
10,185,"Cunillera Mestres,Teresa",20111201,3,data/pdf/10_185_20111201-page3.pdf
10,185,"Cunillera Mestres,Teresa",20111201,4,data/pdf/10_185_20111201-page4.pdf
10,185,"Cunillera Mestres,Teresa",20111201,5,data/pdf/10_185_20111201-page5.pdf
10,69,"De las Heras Ladera,Ascensión",20111205,1,data/pdf/10_69_20111205-page1.pdf
10,69,"De las Heras Ladera,Ascensión",20111205,2,data/pdf/10_69_20111205-page2.pdf
10,69,"De las Heras Ladera,Ascensión",20111205,3,data/pdf/10_69_20111205-page3.pdf
10,69,"De las Heras Ladera,Ascensión",20111205,4,data/pdf/10_69_20111205-page4.pdf
10,69,"De las Heras Ladera,Ascensión",20111205,5,data/pdf/10_69_20111205-page5.pdf
10,265,"Delgado Arce,Celso Luis",20111212,1,data/pdf/10_265_20111212-page1.pdf
10,265,"Delgado Arce,Celso Luis",20111212,2,data/pdf/10_265_20111212-page2.pdf
10,265,"Delgado Arce,Celso Luis",20111212,3,data/pdf/10_265_20111212-page3.pdf
10,265,"Delgado Arce,Celso Luis",20111212,4,data/pdf/10_265_20111212-page4.pdf
10,265,"Delgado Arce,Celso Luis",20111212,5,data/pdf/10_265_20111212-page5.pdf
10,42,"Díez González,Rosa María",20111129,1,data/pdf/10_42_20111129-page1.pdf
10,42,"Díez González,Rosa María",20111129,2,data/pdf/10_42_20111129-page2.pdf
10,42,"Díez González,Rosa María",20111129,3,data/pdf/10_42_20111129-page3.pdf
10,42,"Díez González,Rosa María",20111129,4,data/pdf/10_42_20111129-page4.pdf
10,42,"Díez González,Rosa María",20111129,5,data/pdf/10_42_20111129-page5.pdf
10,194,"Duran i Lleida,Josep Antoni",20111201,1,data/pdf/10_194_20111201-page1.pdf
10,194,"Duran i Lleida,Josep Antoni",20111201,2,data/pdf/10_194_20111201-page2.pdf
10,194,"Duran i Lleida,Josep Antoni",20111201,3,data/pdf/10_194_20111201-page3.pdf
10,194,"Duran i Lleida,Josep Antoni",20111201,4,data/pdf/10_194_20111201-page4.pdf
10,194,"Duran i Lleida,Josep Antoni",20111201,5,data/pdf/10_194_20111201-page5.pdf
10,160,"Durán Ramos,Eva",20111130,1,data/pdf/10_160_20111130-page1.pdf
10,160,"Durán Ramos,Eva",20111130,2,data/pdf/10_160_20111130-page2.pdf
10,160,"Durán Ramos,Eva",20111130,3,data/pdf/10_160_20111130-page3.pdf
10,160,"Durán Ramos,Eva",20111130,4,data/pdf/10_160_20111130-page4.pdf
10,160,"Durán Ramos,Eva",20111130,5,data/pdf/10_160_20111130-page5.pdf
10,160,"Durán Ramos,Eva",20130619,1,data/pdf/10_160_20130619-page1.pdf
10,160,"Durán Ramos,Eva",20130619,2,data/pdf/10_160_20130619-page2.pdf
10,160,"Durán Ramos,Eva",20130619,3,data/pdf/10_160_20130619-page3.pdf
10,160,"Durán Ramos,Eva",20130619,4,data/pdf/10_160_20130619-page4.pdf
10,160,"Durán Ramos,Eva",20130619,5,data/pdf/10_160_20130619-page5.pdf
10,89,"Echávarri Fernández,Gabriel",20111129,1,data/pdf/10_89_20111129-page1.pdf
10,89,"Echávarri Fernández,Gabriel",20111129,2,data/pdf/10_89_20111129-page2.pdf
10,89,"Echávarri Fernández,Gabriel",20111129,3,data/pdf/10_89_20111129-page3.pdf
10,89,"Echávarri Fernández,Gabriel",20111129,4,data/pdf/10_89_20111129-page4.pdf
10,89,"Echávarri Fernández,Gabriel",20111129,5,data/pdf/10_89_20111129-page5.pdf
10,73,"Elorriaga Pisarik,Gabriel",20111207,1,data/pdf/10_73_20111207-page1.pdf
10,73,"Elorriaga Pisarik,Gabriel",20111207,2,data/pdf/10_73_20111207-page2.pdf
10,73,"Elorriaga Pisarik,Gabriel",20111207,3,data/pdf/10_73_20111207-page3.pdf
10,73,"Elorriaga Pisarik,Gabriel",20111207,4,data/pdf/10_73_20111207-page4.pdf
10,73,"Elorriaga Pisarik,Gabriel",20111207,5,data/pdf/10_73_20111207-page5.pdf
10,334,"Elorza González,Odón",20111209,1,data/pdf/10_334_20111209-page1.pdf
10,334,"Elorza González,Odón",20111209,2,data/pdf/10_334_20111209-page2.pdf
10,334,"Elorza González,Odón",20111209,3,data/pdf/10_334_20111209-page3.pdf
10,334,"Elorza González,Odón",20111209,4,data/pdf/10_334_20111209-page4.pdf
10,334,"Elorza González,Odón",20111209,5,data/pdf/10_334_20111209-page5.pdf
10,370,"Enbeita Maguregi,Onintza",20120619,1,data/pdf/10_370_20120619-page1.pdf
10,370,"Enbeita Maguregi,Onintza",20120619,2,data/pdf/10_370_20120619-page2.pdf
10,370,"Enbeita Maguregi,Onintza",20120619,3,data/pdf/10_370_20120619-page3.pdf
10,370,"Enbeita Maguregi,Onintza",20120619,4,data/pdf/10_370_20120619-page4.pdf
10,370,"Enbeita Maguregi,Onintza",20120619,5,data/pdf/10_370_20120619-page5.pdf
10,97,"Erias Rey,Antonio",20120124,1,data/pdf/10_97_20120124-page1.pdf
10,97,"Erias Rey,Antonio",20120124,2,data/pdf/10_97_20120124-page2.pdf
10,97,"Erias Rey,Antonio",20120124,3,data/pdf/10_97_20120124-page3.pdf
10,97,"Erias Rey,Antonio",20120124,4,data/pdf/10_97_20120124-page4.pdf
10,97,"Erias Rey,Antonio",20120124,5,data/pdf/10_97_20120124-page5.pdf
10,341,"Errekondo Saltsamendi,Xabier Mikel",20111212,1,data/pdf/10_341_20111212-page1.pdf
10,341,"Errekondo Saltsamendi,Xabier Mikel",20111212,2,data/pdf/10_341_20111212-page2.pdf
10,341,"Errekondo Saltsamendi,Xabier Mikel",20111212,3,data/pdf/10_341_20111212-page3.pdf
10,341,"Errekondo Saltsamendi,Xabier Mikel",20111212,4,data/pdf/10_341_20111212-page4.pdf
10,341,"Errekondo Saltsamendi,Xabier Mikel",20111212,5,data/pdf/10_341_20111212-page5.pdf
10,84,"Escobar Las Heras,Conrado",20111214,1,data/pdf/10_84_20111214-page1.pdf
10,84,"Escobar Las Heras,Conrado",20111214,2,data/pdf/10_84_20111214-page2.pdf
10,84,"Escobar Las Heras,Conrado",20111214,3,data/pdf/10_84_20111214-page3.pdf
